processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
RMAYT004-10	NAFF6745	1615286	UAIC14965.01	2008-212	University of Alabama	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	314374	Oncorhynchus sp.	NA	NA	Richard L. Mayden	NA	NA	NA	NA	NA	NA	RL Mayden, BK Kuhajda, AB DeLosSantos, J Hatch, E Espinoza and JM Ryan, J Tomelleri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.578	-106.517	NA	NA	NA	NA	NA	NA	Mexico	Chihuahua	Conchos	NA	Arroyo El Molino, 5.7 km NW of el Fuerte	NA	NA	NA	NA	NA	NA	NA	NA	NA
RMAYT041-10	NAFF6951	1615323	NA	MEX2007-38	University of Alabama	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	314374	Oncorhynchus sp.	NA	NA	Richard L. Mayden	NA	NA	NA	NA	NA	NA	RL Mayden, KE Mayden K Anderson, BK Kuhajda, JR Tomelleri JH Howell and MG Benett	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mexico	Chihuahua	Fuerte	NA	Rio Verde, west tributary upstream of MX Hwy 24	NA	NA	NA	NA	NA	NA	NA	NA	NA
RMAYT096-10	NAFF6666	1615378	UAIC14961.01	2008-40	University of Alabama	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	314373	Oncorhynchus chrysogaster	NA	NA	Richard L. Mayden	NA	(Needham & Gard, 1964)	NA	NA	NA	NA	RL Mayden, BK Kuhajda, AB DeLosSantos, J Hatch, E Espinoza and JM Ryan, J Tomelleri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.993	-107.023	NA	NA	NA	NA	NA	NA	Mexico	Chihuahua	Sinaloa	NA	Arroyo El Soldado, 2km. E of La Graniza (Rio Mohin	NA	NA	NA	NA	NA	NA	NA	NA	NA
RMAYT101-10	NAFF6671	1615383	UAIC14961.01	2008-47	University of Alabama	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	314373	Oncorhynchus chrysogaster	NA	NA	Richard L. Mayden	NA	(Needham & Gard, 1964)	NA	NA	NA	NA	RL Mayden, BK Kuhajda, AB DeLosSantos, J Hatch, E Espinoza and JM Ryan, J Tomelleri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.993	-107.023	NA	NA	NA	NA	NA	NA	Mexico	Chihuahua	Sinaloa	NA	Arroyo El Soldado, 2km. E of La Graniza (Rio Mohin	NA	NA	NA	NA	NA	NA	NA	NA	NA
RMAYT184-10	NAFF6757	1615466	UAIC14965.01	2008-227	University of Alabama	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	314374	Oncorhynchus sp.	NA	NA	Richard L. Mayden	NA	NA	NA	NA	NA	NA	RL Mayden, BK Kuhajda, AB DeLosSantos, J Hatch, E Espinoza and JM Ryan, J Tomelleri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.578	-106.517	NA	NA	NA	NA	NA	NA	Mexico	Chihuahua	Conchos	NA	Arroyo El Molino, 5.7 km NW of el Fuerte	NA	NA	NA	NA	NA	NA	NA	NA	NA
RMAYT188-10	NAFF6762	1615470	UAIC14271.01	MEX10-07-03	University of Alabama	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	314374	Oncorhynchus sp.	NA	NA	Richard L. Mayden	NA	NA	NA	NA	NA	NA	RL Mayden, BK Kuhajda, AB DeLosSantos, J Baker, J Hatch, E Espinoza and JM Ryan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.887	-108.556	NA	NA	NA	NA	NA	NA	Mexico	Chihuahua	Yaqui	NA	Las Guacamayas at Rancho El Gavilan	NA	NA	NA	NA	NA	NA	NA	NA	NA
RMAYT207-10	NAFF6781	1615489	UAIC14271.01	MEX10-07-22	University of Alabama	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	314374	Oncorhynchus sp.	NA	NA	Richard L. Mayden	NA	NA	NA	NA	NA	NA	RL Mayden, BK Kuhajda, AB DeLosSantos, J Baker, J Hatch, E Espinoza and JM Ryan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.887	-108.556	NA	NA	NA	NA	NA	NA	Mexico	Chihuahua	Yaqui	NA	Las Guacamayas at Rancho El Gavilan	NA	NA	NA	NA	NA	NA	NA	NA	NA
RMAYT312-10	NAFF6893	1615594	UAIC14278.01	MEX10-07-178	University of Alabama	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	314374	Oncorhynchus sp.	NA	NA	Richard L. Mayden	NA	NA	NA	NA	NA	NA	RL Mayden, BK Kuhajda, AB DeLosSantos, J Baker, J Hatch, E Espinoza and JM Ryan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.681	-108.553	NA	NA	NA	NA	NA	NA	Mexico	Chihuahua	Yaqui	NA	Arroyo El Cocono, between Mesa Tres Rios and Largo	NA	NA	NA	NA	NA	NA	NA	NA	NA
RMAYT339-10	NAFF6921	1615621	UAIC14279.01	MEX10-07-235	University of Alabama	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	314374	Oncorhynchus sp.	NA	NA	Richard L. Mayden	NA	NA	NA	NA	NA	NA	RL Mayden, BK Kuhajda, AB DeLosSantos, J Baker, J Hatch, E Espinoza and JM Ryan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.867	-108.174	NA	NA	NA	NA	NA	NA	Mexico	Chihuahua	Yaqui	NA	Arroyo el Salto near El Vallecillo (tributary of R	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA704-08	Yaq_05F_828	914564	NA	Yaq_05F_828	Oregon State University	NA	BOLD:AAA1628	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	10566	Oncorhynchus tshawytscha	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Oregon	South Coast, Yaquina River	NA	Deer Creek	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA706-08	Yaq_05F_840	914566	NA	Yaq_05F_840	Oregon State University	NA	BOLD:AAA1628	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	10566	Oncorhynchus tshawytscha	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Oregon	South Coast, Yaquina River	NA	Deer Creek	NA	NA	NA	NA	NA	NA	NA	NA	NA
SSNA833-08	25.13	914693	NA	25.13	Oregon State University	NA	BOLD:AAA2371	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	23772	Oncorhynchus kisutch	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	Scale, FAO-67	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Oregon	TAHKENITCH	FIVEMILE CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF2689-12	JX227988	3014324	NA	JX227988	Mined from GenBank, NCBI	NA	NA	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	71214	Brachymystax	71215	Brachymystax lenok	494274	Brachymystax lenok tsinlingensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Brachymystax lenok tsinlingensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF41170-19	KR607591	10139528	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ACH6088	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	498707	Parahucho	665991	Parahucho perryi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Russia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF41246-19	MF621760	10139604	NA	NA	Mined from GenBank, NCBI	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	47318	Salmo trutta	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANGBF41307-19	MG951570	10139665	NA	NA	Mined from GenBank, NCBI	NA	BOLD:ABZ0871	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4160	Salvelinus	963929	Salvelinus sp. VSA-2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Russia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCF473-07	BCF-680-3	537828	NA	BCF-0680-3	Centre for Biodiversity Genomics	NA	BOLD:AAB5722	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4152	Prosopium	10574	Prosopium cylindraceum	NA	NA	NA	NA	Pennant, 1784	NA	NA	NA	NA	Eric Taylor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAO-02	Voucher type : tissue	NA	NA	NA	NA	NA	NA	NA	NA	Canada	British Columbia	NA	NA	Atlin lake	NA	NA	NA	NA	NA	NA	NA	NA	NA
BEAS365-22	HPM9	16658379	NA	HPM9	University of Delhi	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	47318	Salmo trutta	NA	NA	Ram KRISHAN Negi	NA	Linnaeus, 1758	NA	NA	NA	NA	Sonakshi Modeel and Ram Krishan Negi	NA	NA	NA	NA	NA	NA	NA	NA	NA	Fresh water	NA	NA	NA	NA	31.848	77.174	NA	NA	1062	NA	NA	NA	India	Himachal Pradesh	Manali	NA	Bajaura	NA	NA	NA	NA	NA	NA	NA	NA	NA
BGSF013-15	MT08249	5462492	MT08249	SF_Store Germany	Deutsches Zentrum fuer Marine Biodiversitaetsforschung	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	Babett Guenther	Barcoding/BOLD	Linnaeus, 1758	NA	DNA/Tissue Vouchered Only	NA	NA	Babett Guenther	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Product No. 4	NA	51.083	10.4262	Coordinates from country centroid	NA	NA	NA	NA	NA	Germany	NA	Supermarket	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CFF479-16	NXG2013363	6913345	T03649	NA	Royal Ontario Museum	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	85584	Coregonus artedi	NA	NA	E. Holm	NA	Lesueur, 1818	NA	NA	Muscle	NA	Powell, B. (commercial fisherman)	NA	NA	NA	Collection year is unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canada	Ontario	Lake Erie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CFF644-16	NXG2014141	6913510	UW 048051	NA	University of Washington	NA	BOLD:AAC1738	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4152	Prosopium	88749	Prosopium williamsoni	NA	NA	A. M. Shedlock	NA	Girard, 1856	NA	NA	Muscle	NA	SHEDLOCK, A.M.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	Washington	Mouth of bacon creek on skagit river	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CFF657-16	NXG2013106	6953945	T14428	NA	Royal Ontario Museum	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	85584	Coregonus artedi	NA	NA	Thomas Pratt	NA	Lesueur, 1818	NA	NA	Muscle	NA	Pratt, T.: DFO/OMNR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canada	Ontario	Lake superior	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CYTC2322-12	JQ661440	2476627	NA	JQ661440	Mined from GenBank, NCBI	NA	NA	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	30425	Coregonus lavaretus	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Coregonus lavaretus	haplogroup:|haplotype:|isolate:F4|subspecies:|Note:|	56.0012	9.37867	Coordinates from country centroid	NA	NA	NA	NA	NA	Denmark	NA	Sample From Flynder Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBPIS268-10	ZSM BayFi 8122	1379947	ZSM Pis-37938	ZSM BayFi 8122	SNSB, Zoologische Staatssammlung Muenchen	NA	BOLD:AAD6463	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71159	Thymallinae	71160	Thymallus	246884	Thymallus thymallus	NA	NA	Dirk Neumann	NA	Linnaeus, 1758	NA	NA	NA	NA	M. Popp	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	FAO-05	Bavarian Fish Fauna Project	NA	NA	NA	NA	NA	NA	NA	NA	Germany	Bavaria	Upper Franconia	Kulmbach	River Weisser Main E of Kulmbach	707599	http://www.boldsystems.org/pics/FBPIS/BayFi_8122_Th-thy_37938+1267104026.jpg	Lateral	NA	SNSB, Zoologische Staatssammlung Muenchen	2015	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	NA
FFMBH1054-14	Ex16B3	4360972	1400	1400	Fischsammlung Jorg Freyhof	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	598456	Salmo chilo	NA	NA	Joerg Freyhof	morphological	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KJ554790	NA	38.389	36.45	NA	NA	NA	NA	NA	NA	Turkey	Adana	Ceyhan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FFMBH183-14	Ex04B8	4360101	50288	50288	Zoologisches Forschungsmuseum Alexander Koenig	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	393680	Salmo sp.	NA	NA	Matthias F. Geiger	morphological	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KJ554953	NA	43.627	11.834	NA	NA	NA	NA	NA	NA	Italy	NA	Arno	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FFMBH986-14	Ex15A7	4360904	947	947	Fischsammlung Jorg Freyhof	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	598439	Salmo opimus	NA	NA	Joerg Freyhof	morphological	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KJ554814	NA	38.079	36.773	NA	NA	NA	NA	NA	NA	Turkey	Adana	Ceyhan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FOAD096-05	BW-1656	193526	CSIRO H 4481-01	BW-1656	Centre for Biodiversity Genomics	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	16550	Oncorhynchus mykiss	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	T Farrel, R Morrison (Inland Fisheries)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAO-06	NA	-41.883	146.233	NA	NA	NA	NA	NA	NA	Australia	Tasmania	Great Lake	Liaweene Canal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBGCA3729-13	JX960899	3630566	JX960899	JX960899	Mined from GenBank, NCBI	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	88743	Coregonus sardinella	NA	NA	NA	NA	Valenciennes, 1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBGCA7657-15	KF536942	5635918	NA	KF536942	Mined from GenBank, NCBI	NA	BOLD:AAF0013	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4152	Prosopium	109890	Prosopium coulterii	NA	NA	NA	NA	(Eigenmann & Eigenmann, 1892)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	taxon:141825	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canada	Ontario	Ontario,Winnage Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBGCA8477-15	KJ128462	5636738	NRM:3515::NRM:54000	KJ128462	Mined from GenBank, NCBI	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	576277	Coregonus albula	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Thorne, L & Hallden, A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	taxon:36180	tissue sample annotated in bio_material qualifier	57.2272	13.1953	NA	NA	NA	NA	NA	NA	Sweden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBGCA9842-15	KP085590	5638103	NA	KP085590	Mined from GenBank, NCBI	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	16550	Oncorhynchus mykiss	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	taxon:8022	triploid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMAB231-15	KR477208	6216714	Huchuc10	KR477208	Mined from GenBank, NCBI	NA	BOLD:AAE1471	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	71163	Hucho	278840	Hucho hucho	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	B. Thalinger	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	taxon:62062	NA	NA	NA	NA	NA	NA	NA	NA	NA	Austria	Upper Austria	Upper Austria, Zeller Ache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMAB719-15	KR477181	6217202	Corspp11	KR477181	Mined from GenBank, NCBI	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	124264	Coregonus sp.	NA	NA	NA	NA	NA	NA	NA	NA	NA	J. Oehm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	taxon:1672032	NA	NA	NA	NA	NA	NA	NA	NA	NA	Austria	Tyrol	Tyrol, Achensee	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMIN125855-17	KX594652	8480036	NA	KX594652	Mined from GenBank, NCBI	NA	BOLD:AAB3872	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	47318	Salmo trutta	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMIN129641-17	KT719279	8486865	NA	KT719279	Mined from GenBank, NCBI	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.0394	98.6705	Coordinates from country centroid	NA	NA	NA	NA	NA	Russia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNB10019-20	MN245098	11564442	KLMMER201811	NA	Mined from GenBank, NCBI	NA	BOLD:AAA1627	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	16550	Oncorhynchus mykiss	NA	NA	NA	NA	Walbaum, 1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	China	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNB10055-20	MN245134	11564478	KLMMEA201922	NA	Mined from GenBank, NCBI	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	China	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNC13132-20	MN756431	12396233	NA	MN756431	Mined from GenBank, NCBI	NA	BOLD:AAA3435	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4156	Salmo	30453	Salmo salar	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mexico	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNC16466-20	MT577246	12399567	JC-0081	MT577246	Mined from GenBank, NCBI	NA	BOLD:ABZ0871	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4160	Salvelinus	88751	Salvelinus malma	998741	Salvelinus malma malma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNC16499-20	MT577213	12399600	DNA 140 50739	MT577213	Mined from GenBank, NCBI	NA	BOLD:ABZ0871	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4160	Salvelinus	88750	Salvelinus confluentus	NA	NA	NA	NA	Suckley, 1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNC16615-20	MT577068	12399716	28958	MT577068	Mined from GenBank, NCBI	NA	BOLD:ACA5470	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	34582	Coregoninae	4154	Coregonus	88737	Coregonus autumnalis	NA	NA	NA	NA	Pallas, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	United States	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNE42782-21	MZ971165	14274991	MZ971165	NA	Mined from GenBank, NCBI	NA	BOLD:AAC5394	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	104300	Oncorhynchus masou	NA	NA	NA	NA	Brevoort, 1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMNE42797-21	MZ971150	14275006	MZ971150	NA	Mined from GenBank, NCBI	NA	BOLD:AAC5394	18	Chordata	77	Actinopterygii	266	Salmoniformes	1340	Salmonidae	71162	Salmoninae	4159	Oncorhynchus	104300	Oncorhynchus masou	NA	NA	NA	NA	Brevoort, 1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
